age,education_level,experience_years,num_certificates,english_level,score_test,has_recommendation,city_size,hired
43,master,28,5,intermediate,54.21257457325152,0,large,1
46,primary,23,1,intermediate,67.15367280582718,1,medium,0
18,phd,0,3,intermediate,55.914027026996834,0,medium,0
52,master,31,1,intermediate,54.43657859224145,0,large,0
23,master,4,1,intermediate,68.30200862230068,1,large,0
54,bachelor,34,1,intermediate,62.17525522665856,0,medium,0
22,master,2,0,advanced,67.63282842094733,1,medium,1
50,high_school,34,1,intermediate,41.73160147444665,0,medium,0
31,high_school,15,0,advanced,62.36679306145467,0,small,0
29,master,16,4,advanced,31.09602647290292,1,medium,1
59,high_school,40,2,basic,49.317947380453546,0,medium,0
37,primary,14,1,advanced,63.66599672802922,0,medium,0
41,master,27,1,basic,83.19683847135248,1,small,1
60,master,40,3,advanced,73.05276291750391,0,medium,1
51,high_school,28,1,intermediate,66.35415302326739,0,small,0
42,master,29,1,intermediate,59.34882542212184,1,large,1
46,bachelor,27,1,intermediate,61.24111308120128,1,small,0
56,bachelor,35,3,basic,84.58668796819309,0,large,1
48,master,27,1,basic,48.40477105744328,0,large,0
60,bachelor,40,0,advanced,54.1169260915769,0,large,0
40,high_school,18,0,intermediate,81.00133114800717,0,medium,0
55,high_school,38,1,intermediate,59.84109279947381,0,small,0
37,bachelor,17,1,advanced,94.08628979160238,0,medium,1
40,bachelor,21,2,basic,75.36049825958531,0,small,1
33,master,11,1,intermediate,82.32435595010858,1,small,1
59,master,40,1,intermediate,40.61558718796109,0,large,0
25,bachelor,10,2,basic,80.89139934174436,1,small,1
38,master,22,3,advanced,52.259154751266216,1,medium,1
18,high_school,2,0,intermediate,75.73646855362178,1,large,0
25,primary,3,2,basic,59.5444804900543,0,small,0
46,master,26,1,intermediate,68.342051278408,1,large,1
49,primary,33,1,advanced,48.40654577519592,0,medium,0
55,high_school,40,2,basic,39.191294011493355,0,medium,0
22,bachelor,0,1,intermediate,67.2583464568895,0,small,0
39,bachelor,23,1,advanced,60.59300161351536,0,medium,0
51,master,30,0,advanced,51.5930656497662,0,medium,1
18,high_school,2,1,intermediate,39.769250179884814,0,large,0
43,primary,25,2,intermediate,24.87418957647023,0,medium,0
60,high_school,40,0,intermediate,72.85338846177655,1,large,0
27,bachelor,5,1,intermediate,61.17402769590309,1,small,0
47,high_school,24,1,basic,55.9420254253374,0,large,0
35,bachelor,17,3,intermediate,68.19217257269746,0,medium,0
34,master,13,1,intermediate,80.2160639044432,1,medium,1
43,master,23,0,advanced,69.04349790380958,1,large,1
25,high_school,10,2,basic,58.3530646516568,0,large,0
57,bachelor,36,0,intermediate,96.98732742675031,1,small,1
29,bachelor,7,3,intermediate,55.463709762650396,1,large,1
44,master,22,3,intermediate,43.8555363911229,0,large,1
25,phd,3,0,intermediate,66.49723456579409,1,medium,0
42,high_school,24,1,basic,61.16658821434723,1,medium,0
21,bachelor,0,1,basic,79.20641364914118,1,large,0
50,high_school,37,0,intermediate,57.10566963387669,1,large,0
18,primary,1,1,advanced,62.52269140177726,0,large,0
36,primary,19,2,intermediate,52.01348373138602,1,small,0
48,bachelor,31,1,intermediate,77.11487782890885,0,large,0
33,bachelor,11,4,advanced,67.15354997276029,0,medium,1
31,primary,14,4,intermediate,60.872228558868734,1,medium,0
22,bachelor,8,2,intermediate,62.7501445085137,1,large,1
58,high_school,40,4,basic,64.68034251264692,1,large,0
43,bachelor,27,4,advanced,43.43958563619981,0,medium,1
45,high_school,23,2,intermediate,82.44062572362718,0,medium,0
19,high_school,0,2,intermediate,81.5604246761034,1,medium,0
23,bachelor,5,2,basic,65.6102058410401,0,medium,0
26,high_school,11,1,intermediate,64.00714329311367,1,medium,0
50,bachelor,32,2,basic,50.050129803426266,1,large,1
58,high_school,40,1,intermediate,90.91002443524556,0,small,0
42,bachelor,24,0,advanced,87.28181847501267,0,large,1
30,high_school,16,1,basic,70.91592100112578,0,medium,0
26,bachelor,12,1,intermediate,77.3007213000741,1,small,1
30,master,12,1,basic,83.45721451836779,0,small,1
48,high_school,33,4,intermediate,80.41205082381165,1,medium,1
58,bachelor,40,1,intermediate,52.157075428270986,1,medium,0
28,primary,11,1,basic,60.333102643662755,0,small,0
21,bachelor,0,3,advanced,72.02273278909199,0,medium,1
51,high_school,28,1,intermediate,68.04987398462677,1,medium,0
55,bachelor,35,0,advanced,76.29588603529515,0,large,1
21,bachelor,0,0,basic,74.65588104488334,0,small,0
55,master,34,2,intermediate,68.70456992397227,1,large,1
36,bachelor,19,2,advanced,25.943949402825396,1,small,1
23,bachelor,6,2,advanced,82.59254417436247,0,small,1
51,bachelor,30,2,advanced,77.58553723623443,1,small,1
35,master,13,1,intermediate,96.0382119337907,0,small,1
30,master,7,0,intermediate,57.837536216426294,1,small,1
58,high_school,40,2,advanced,37.35640805134759,1,small,1
40,master,26,2,basic,62.29327489460195,0,small,1
36,bachelor,15,4,intermediate,71.85020508315976,1,large,1
28,master,13,0,advanced,58.36941707210765,1,medium,1
18,master,0,0,basic,85.5769050213819,0,medium,0
41,high_school,27,1,basic,55.097907723780274,0,small,0
24,bachelor,6,1,intermediate,63.48672014804776,1,medium,0
42,high_school,25,1,advanced,61.31015109259783,0,medium,0
38,high_school,24,3,intermediate,100.0,0,large,0
32,high_school,14,3,intermediate,51.40883509823661,0,medium,0
18,bachelor,0,2,advanced,73.75597206780257,0,small,1
29,high_school,11,1,intermediate,46.98188742260051,0,small,0
24,primary,11,1,advanced,70.14447122671677,1,medium,1
32,bachelor,14,1,basic,50.682992299133005,1,medium,0
38,high_school,19,1,intermediate,81.49916847861459,0,medium,0
36,high_school,15,2,basic,78.62192923726472,0,medium,0
46,high_school,32,2,basic,69.0728038464582,1,medium,0
42,high_school,21,5,basic,44.12855792112824,1,large,0
50,bachelor,37,2,intermediate,64.2019354659671,1,small,1
49,primary,35,1,advanced,60.43793444782117,0,small,0
52,phd,35,0,intermediate,77.45589296370935,0,large,1
55,bachelor,39,3,basic,51.46267380740435,1,medium,1
43,high_school,22,1,advanced,82.32592221728669,1,medium,1
28,high_school,7,1,basic,79.51080602230157,1,large,0
52,bachelor,35,3,advanced,44.38398608743971,1,large,1
25,bachelor,11,0,advanced,61.70595379321234,0,medium,0
31,high_school,14,1,intermediate,64.22996795181685,0,large,0
27,high_school,14,3,basic,80.08921789039601,0,medium,0
19,master,4,0,intermediate,54.69768990304374,0,small,0
26,high_school,8,3,advanced,68.11406253901544,1,large,1
20,high_school,3,1,intermediate,81.48587778026541,1,large,0
38,master,25,5,basic,68.7690396939299,0,large,1
43,bachelor,29,1,advanced,37.14018582326325,0,medium,0
25,high_school,2,1,intermediate,57.582189173993704,1,large,0
19,bachelor,2,3,basic,78.5634860586033,0,medium,0
23,primary,1,1,advanced,76.690632029985,1,large,0
45,bachelor,28,2,advanced,31.259139952328674,1,small,1
46,bachelor,25,5,intermediate,68.01106685915235,0,small,0
43,master,28,2,basic,79.19006841023023,0,medium,1
42,phd,23,2,intermediate,73.08386732239578,1,medium,1
29,master,12,3,intermediate,74.8036249511813,1,large,1
22,master,6,2,basic,95.9347463074226,0,small,1
51,bachelor,29,4,advanced,64.34820290626705,0,large,1
54,high_school,40,1,advanced,69.57164817659968,0,large,0
32,bachelor,9,4,intermediate,50.907567326681026,1,large,1
53,bachelor,36,0,intermediate,55.47993315559495,0,medium,0
32,master,14,2,basic,60.02038643210649,1,large,1
60,high_school,40,0,intermediate,77.74588485267174,1,large,0
40,master,18,1,basic,53.78586830670386,0,medium,0
23,master,2,3,basic,83.51934634402551,0,large,1
60,phd,40,0,intermediate,48.60250652381235,0,medium,0
38,master,17,2,advanced,74.59407354382587,0,medium,1
40,high_school,18,1,intermediate,73.28099838364875,0,small,0
60,high_school,39,2,intermediate,68.86217130982457,0,large,0
33,high_school,15,2,basic,79.76957988570493,0,small,0
32,high_school,17,4,intermediate,53.86187947243687,0,small,0
42,bachelor,22,2,intermediate,58.008099457090985,0,medium,0
53,master,35,1,basic,50.54970187739295,1,small,1
28,master,5,1,basic,65.13518006449361,0,large,0
32,bachelor,14,3,basic,63.20086869654984,1,large,1
21,primary,0,2,intermediate,77.84682587753021,0,large,0
38,high_school,23,0,basic,70.80217535869,0,medium,0
30,primary,10,3,advanced,75.34125986578965,1,small,1
39,high_school,22,4,advanced,62.043063527211956,0,small,0
36,bachelor,16,0,basic,71.085117123675,1,large,1
51,primary,38,0,intermediate,92.19103126231865,1,small,0
31,high_school,13,0,intermediate,44.81686874195226,0,large,0
21,high_school,4,1,advanced,37.41358591086095,0,large,0
44,bachelor,22,2,basic,74.5536953364831,1,small,1
46,bachelor,32,2,intermediate,52.27185899653288,1,medium,1
45,bachelor,27,2,intermediate,44.27403077930031,0,medium,0
52,bachelor,36,1,intermediate,73.0086168476965,1,small,1
25,phd,7,1,basic,49.93435774782308,1,medium,1
33,high_school,11,4,basic,88.0858412765031,1,large,1
59,bachelor,39,5,basic,67.34704420964142,1,large,1
53,bachelor,30,3,basic,61.96091250958451,0,small,0
47,bachelor,30,0,basic,52.67629373826234,1,medium,0
35,master,19,1,intermediate,68.22782560746636,1,medium,1
19,high_school,5,2,intermediate,41.136179919948795,0,medium,0
30,bachelor,8,1,intermediate,27.975649592183856,0,medium,0
21,primary,7,1,basic,41.687689221805854,0,large,0
43,bachelor,24,3,basic,82.05785234792988,0,large,1
42,high_school,29,0,advanced,51.137912831374095,1,large,0
47,high_school,31,1,basic,43.48246600793533,0,large,0
28,bachelor,15,1,advanced,63.66797895993372,1,medium,1
24,bachelor,8,1,advanced,98.37031443485552,0,large,1
48,primary,29,1,basic,81.37841912991139,0,small,0
27,bachelor,11,1,advanced,52.99332879628011,0,large,0
56,bachelor,38,1,intermediate,52.72303842279991,1,large,0
30,high_school,11,1,intermediate,53.06067331828684,0,large,0
48,bachelor,35,2,advanced,51.346030545678126,1,medium,1
24,bachelor,4,1,intermediate,73.15689947157806,1,medium,0
59,bachelor,40,0,intermediate,59.9607727191073,0,small,0
59,high_school,39,2,intermediate,48.30290183978802,0,small,0
53,high_school,30,2,intermediate,44.95599316224275,0,small,0
37,bachelor,16,1,intermediate,99.5155041382003,1,small,1
21,master,5,1,basic,76.08119332065442,0,medium,0
24,bachelor,7,0,basic,52.158647908839754,0,medium,0
18,primary,1,0,advanced,83.18539201193931,1,medium,0
59,bachelor,40,1,basic,47.7141623879885,0,small,0
30,master,9,1,intermediate,62.9433425982506,0,medium,0
39,primary,24,1,intermediate,61.30153718522708,1,medium,0
38,phd,20,0,basic,67.73489250225133,0,medium,0
39,master,23,1,basic,50.868466917677125,0,small,0
45,primary,29,2,basic,66.92736873229558,1,large,0
26,master,5,0,intermediate,38.77430533685236,1,small,0
43,high_school,23,1,advanced,59.349021289718586,0,large,0
26,master,8,2,intermediate,85.02846154474537,0,medium,1
32,bachelor,10,1,intermediate,80.38028726924188,1,small,1
27,bachelor,14,0,intermediate,54.559788600654926,1,large,0
41,bachelor,24,1,advanced,42.11096175778304,0,small,0
59,master,37,2,intermediate,32.252826642307696,0,medium,1
25,primary,12,3,basic,74.26206284334538,0,medium,0
41,bachelor,22,0,intermediate,69.17584299022452,0,small,0
33,high_school,13,4,advanced,70.78509781957389,1,medium,1
43,high_school,28,1,intermediate,90.35904205339607,0,medium,0
44,high_school,22,2,advanced,67.29341367102764,0,large,0
54,bachelor,37,3,basic,68.4212318909742,0,large,0
21,high_school,4,0,advanced,44.03930612429397,0,medium,0
41,high_school,24,1,basic,89.35905603749528,0,large,0
36,high_school,13,1,basic,62.54063271855704,1,medium,0
53,primary,37,4,intermediate,52.746858684317395,0,large,0
56,bachelor,34,2,basic,68.11784965051201,1,large,1
27,phd,8,1,intermediate,95.00467418510549,1,medium,1
42,high_school,20,1,advanced,97.02798784654848,1,medium,1
35,master,16,0,advanced,50.44400636588497,0,medium,1
36,bachelor,19,3,intermediate,82.63057412030909,0,large,1
53,bachelor,35,1,intermediate,70.03597182405782,0,medium,0
27,bachelor,8,1,advanced,79.81388276370186,0,large,1
50,master,30,1,intermediate,69.15074463379852,0,medium,0
22,high_school,6,3,advanced,74.22327332121931,0,small,1
52,bachelor,39,2,advanced,84.8195787286815,0,small,1
51,bachelor,35,4,basic,38.762453886057486,0,medium,0
50,bachelor,27,0,basic,70.40560962975928,0,medium,0
38,master,24,3,intermediate,47.45731704077932,0,large,1
34,primary,12,2,advanced,58.04601050954233,0,small,0
39,bachelor,18,3,advanced,65.01456926680969,1,medium,1
54,bachelor,31,0,intermediate,49.882519214770824,0,medium,0
32,high_school,19,0,basic,56.27918305195027,1,large,0
52,high_school,31,2,basic,43.989253081488975,0,large,0
45,bachelor,31,1,advanced,56.100800588911866,1,medium,1
24,master,8,3,intermediate,72.67777266887234,0,medium,1
49,bachelor,29,1,intermediate,77.98178988078527,1,large,1
28,master,11,1,advanced,53.45931871626735,0,small,1
27,bachelor,10,0,advanced,84.91687006139372,1,medium,1
26,high_school,13,0,intermediate,73.66076336550083,0,small,0
31,primary,12,2,intermediate,86.50083607472659,1,small,1
30,primary,7,2,intermediate,38.43833185867888,0,medium,0
42,high_school,28,0,intermediate,69.66876313372168,0,large,0
19,high_school,0,2,intermediate,74.1681972214507,0,large,0
52,bachelor,35,2,basic,39.22213893514113,1,large,1
24,bachelor,5,0,advanced,100.0,0,small,0
38,primary,16,1,advanced,55.451561863774565,0,large,0
35,high_school,19,1,advanced,73.15788035654316,1,large,1
20,high_school,0,3,intermediate,78.9011627525382,0,medium,0
59,bachelor,40,2,intermediate,66.51774327331005,0,medium,0
56,high_school,40,1,basic,85.78742108690308,1,large,0
58,high_school,40,2,intermediate,94.9281980147803,0,small,0
28,master,6,0,intermediate,48.355825191162396,1,medium,1
56,master,40,2,intermediate,66.74219106836618,0,medium,1
41,high_school,22,0,basic,78.73515284165731,0,medium,0
36,bachelor,16,1,intermediate,40.504419298872264,0,large,0
21,high_school,0,3,intermediate,80.9640992602616,1,medium,0
43,master,27,3,basic,90.59803556186323,1,medium,1
55,bachelor,40,1,basic,84.2583029351506,0,large,0
59,high_school,38,4,intermediate,71.5766733052902,0,large,0
49,bachelor,29,1,intermediate,88.09189453199862,1,medium,1
56,high_school,36,0,intermediate,70.36176913001162,1,small,0
53,high_school,34,1,intermediate,45.20574877736935,0,small,0
57,high_school,36,2,basic,57.17158190934313,0,large,0
54,bachelor,39,3,basic,61.165638379758676,1,small,1
50,high_school,30,2,basic,64.04074439252854,1,medium,0
53,high_school,39,1,basic,63.586553655244394,0,small,0
20,high_school,7,3,advanced,59.92624517865167,0,medium,0
26,primary,13,1,basic,68.2826528594285,1,small,0
25,master,5,0,basic,87.56354456200255,0,medium,0
50,high_school,32,0,basic,68.21168771704914,0,large,0
23,primary,7,1,intermediate,74.43074722737236,1,large,0
58,bachelor,40,1,intermediate,32.091177607172675,0,small,0
56,master,36,1,basic,66.88965777136667,0,medium,0
21,master,1,0,basic,81.30252206990762,1,medium,1
30,bachelor,11,3,advanced,83.70275101946325,0,medium,1
19,high_school,5,3,advanced,82.17653697494845,0,large,0
22,bachelor,3,2,intermediate,69.55117357732534,0,small,0
44,bachelor,21,3,basic,71.20902847719472,0,small,1
49,high_school,33,1,intermediate,54.909181522329945,0,small,0
38,master,24,1,intermediate,77.67527514342326,1,small,1
25,high_school,6,0,basic,54.989092716014206,0,small,0
55,phd,34,1,intermediate,75.21341325692588,1,large,1
25,master,4,1,intermediate,65.62269414715877,1,small,0
20,bachelor,0,0,intermediate,65.22412378309284,0,small,0
20,master,3,2,intermediate,80.01862807994452,0,medium,1
39,bachelor,20,1,intermediate,73.41810415280227,0,large,0
23,high_school,0,1,intermediate,69.2389612618917,0,large,0
19,bachelor,0,3,intermediate,57.53409802903449,0,medium,0
40,primary,21,1,intermediate,89.03469852334749,1,small,0
19,high_school,1,0,intermediate,69.99445209660787,1,small,0
55,bachelor,38,3,intermediate,76.21080990561288,0,medium,1
34,high_school,15,2,advanced,66.2142066640556,0,small,0
52,high_school,39,4,intermediate,54.59401545729926,0,large,0
51,bachelor,29,2,intermediate,70.32418129151434,0,large,1
40,master,18,0,intermediate,56.06351203930407,0,small,0
47,primary,27,0,intermediate,71.56666711219168,0,medium,0
25,high_school,2,0,advanced,16.020480799758964,0,large,0
39,high_school,22,1,intermediate,58.9877907200868,0,large,0
53,bachelor,30,0,intermediate,64.78476964098228,0,large,0
22,high_school,1,1,intermediate,50.683574362056305,1,large,0
30,bachelor,16,0,basic,70.45673275877617,0,medium,0
46,high_school,29,0,intermediate,58.66664367476208,1,medium,0
48,high_school,35,0,basic,64.9113562179215,1,large,0
33,master,15,1,intermediate,56.72711477243089,0,medium,0
59,primary,40,1,intermediate,79.57866488828206,0,medium,0
47,bachelor,28,0,intermediate,73.18957755945176,1,large,1
33,primary,17,1,basic,69.46858935436515,0,large,0
29,bachelor,11,0,intermediate,65.92986252214588,1,medium,0
34,bachelor,14,1,basic,100.0,1,medium,1
33,high_school,20,1,intermediate,62.638853334739345,1,small,0
29,high_school,6,3,intermediate,54.54670441018132,0,large,0
25,high_school,3,1,advanced,47.4040871334265,1,small,0
37,bachelor,19,0,basic,78.58032669296531,1,medium,1
20,master,0,0,basic,89.46828228604869,0,medium,0
33,bachelor,12,3,advanced,52.27915960586586,1,medium,1
47,bachelor,30,6,basic,60.72654981725287,0,medium,0
40,high_school,23,2,intermediate,59.60854699608244,0,small,0
45,high_school,23,1,intermediate,63.13854759665349,0,large,0
57,high_school,40,1,intermediate,38.48341802742927,1,small,0
22,high_school,9,1,intermediate,77.10089290935517,0,small,0
37,high_school,14,1,basic,82.8536622225594,1,small,0
57,bachelor,40,3,advanced,36.43168244092906,1,medium,1
18,bachelor,4,1,intermediate,91.36902610468259,0,medium,0
47,master,30,0,basic,89.26307137872193,1,large,1
38,high_school,24,2,intermediate,18.952239729496306,0,small,0
37,bachelor,14,5,basic,32.40022664863116,0,large,0
23,master,2,3,intermediate,63.006052323685346,0,small,0
39,bachelor,18,1,intermediate,84.74060623049152,0,medium,0
35,high_school,21,0,basic,69.34656130918647,1,large,0
25,high_school,3,2,basic,65.32076550247344,0,medium,0
56,primary,40,0,basic,73.60493093099956,0,large,0
49,high_school,30,1,basic,52.87858686102575,1,medium,0
